72668,1.15143907263157,0.377681385554658,0.692303879937932,1.18053028145472,-0.359752178068925,-0.708880608257602,0.116941989667184,-0.145198846382814,-0.147066054887057,-0.079678485318015,0.513576430971199,1.05279356479383,0.99688906703873,0.178620203169803,1.11647554098209,-0.324781270836615,-0.0643140584745947,-0.920953948969968,-0.939313521722359,-0.118813713653882,0.0215080189395859,0.172510374706129,0.0619035754671742,0.617006729796516,0.433850309898435,-0.445366604894296,0.0465256888976625,0.029980938512804,4.99,0
77682,-0.0972992815315719,-0.327397513098354,1.68433304320734,-1.5006434604946,-1.20071918890572,-0.269675147135365,-0.710205222023632,-0.091803644683377,-2.24372180385643,1.35514228699113,-0.999866409921256,-1.29023577085764,0.963453471431005,-0.639533352145865,1.15776751090684,-0.518373695997892,0.536407669147428,0.729647710365016,0.873668821154884,-0.125110203086918,0.0391668089394173,0.520994406101431,-0.144883671167015,-0.107164938929889,-0.406655464536462,-0.0138322462088657,0.0638928622682263,0.160371530318723,16,0
33355,0.118377102699498,-1.94147831739211,0.228864747809913,0.656356590015036,-1.24335306592873,0.177648114696017,0.182243859444781,0.0548272337634013,0.626447681032402,-0.560549102320942,0.147022152218455,0.362652507136416,-0.458452103156533,0.152966243984389,1.07353919522715,-0.463276657328203,0.592274835031294,-1.28938453660353,-0.893303702268084,0.895189428696766,0.320898254196208,-0.0961187899997975,-0.354465545631387,0.186211266232028,-0.137520627197892,0.998363166077048,-0.127213234677925,0.0958922556389415,535,0
167628,-3.59583903222277,-1.09143011068739,0.886712843029465,-0.489757985887939,0.921831221949633,-1.11141242247238,-1.08453165176727,0.906483824630864,-0.0813305498452075,-1.23827469083136,0.234852468119929,1.37866136840319,0.583123989805173,0.545423312499052,-0.53067633359064,0.987667743643825,-0.812987302077592,0.442036649645442,-0.168792145207692,-0.658261895483365,-0.149566645424005,-0.701851515230367,-1.22787967917214,-0.256647954469755,0.272249161927801,-0.615822348143444,-0.0180864997896627,-0.633145917676482,24.99,0
135094,-1.16840918349013,-0.385278303223912,3.05826988355968,-1.06402359634933,-1.67814106496016,0.69232858227527,-0.944458396688122,0.538616297710182,0.852783463511617,-0.0306334740027723,-2.25192086598052,-0.463142874892532,-0.826479650327682,-1.52106472973699,-1.80395797002011,-1.66733527380394,0.391731930674185,1.48554594375296,-0.597824132636258,-0.261605272842047,-0.384953949256296,-0.0429090768223657,-0.27691197387873,0.0693066910541758,0.403477458627173,0.888856785932581,0.447648499849477,0.199888894620527,40,0
63460,1.13079968283642,0.0498790761118325,0.558826970477228,1.08003134009742,-0.442817032393018,-0.231251237606311,-0.219733306919846,0.114589791245245,0.0669308122059149,0.218550346172384,0.817730227172349,0.185402130578183,-1.08934095215567,0.631681246374767,0.550921261156055,0.717056449567501,-0.856639945618052,0.655126328217317,-0.0565622607286243,-0.122398531306777,-0.0427412144182406,-0.269589949098707,-0.0338627928960127,-0.0494021902011432,0.376497237736416,-0.47529518123304,0.0162504278573649,0.0211602782376447,36,0
76156,1.26859354243277,-0.791332543475621,0.54295319635439,-1.43416250056174,-1.57295974853173,-1.39475774955175,-0.490836593349573,-0.229042978917884,0.243791234361178,-0.176943331667249,-0.116706050715406,0.24009250438591,-0.155818421778205,0.258888288022274,1.70354241408921,-1.90123907827307,0.100444689351776,1.24512438802275,-0.363843956808555,-0.449897115134361,-0.490987672683613,-0.998782432551316,0.150376247443939,0.643210864890347,0.223934115558659,-0.91932349834626,0.0760793494590131,0.0487258984261189,56.4,0
121515,-2.48564978356397,0.327691685966587,-0.520320522217859,-0.663913077244239,3.15715554894065,0.115183772471068,1.26757830473437,-0.566701025017093,-0.550706032730991,0.543287737280991,1.42928346720314,0.855122940126697,0.284184453603166,0.416171519650081,0.208525403957461,-2.02078722757557,0.342472238038143,-1.35831201862331,0.0412177733308801,-0.787642519404932,0.268403918999954,1.40165491935385,-1.20041735594058,-1.34251480061078,1.24542044089381,0.31365743066688,-1.2524423161149,0.344382828980069,1,0
40879,-1.18412483513274,0.602936563225881,0.354669470902244,-1.2596930147087,2.13150211801965,3.74940745258904,0.000784122281340158,0.666067675598448,0.38454939273548,0.563243862643202,-0.128260101026807,-0.383224103986711,0.0633825128319374,-0.433840747884038,1.36079861758981,0.632517514193835,-1.21251081320083,0.480961436391239,0.203232187162343,0.213122954564953,-0.117077833587194,-0.110615383019341,-0.142446796660824,1.01538788781656,-0.370638928881963,0.0778909763771128,-0.793255822314705,-0.482125153317092,35.8,0
31157,-1.74252033516272,1.39389744394193,1.94557860964016,0.189496712019133,-1.29391164819913,0.00756394428697071,-0.717813485251321,1.21733964528607,0.168493600102451,-0.783267695614984,-0.674700104569787,0.427479552683112,-0.323426268723257,0.133808893079544,0.260886164233855,-0.132822014352293,0.632737945341537,-0.518808006439583,-0.337811846817224,-0.0242156703042004,0.00960247586690473,0.107967022794422,-0.0754340395383562,0.417364506535676,0.199290246221727,0.387643159242592,0.172186854342446,0.0676639731769047,3.75,0
